adLibraryDate,pageId,pageName,pageAlias,pageVerification,likes,pageCategory,pageNameChanges,pageAdminCountries,isProfilePage,pageURL,entityType,stateMediaLabel,igUsername,igFollowers,igVerification,hiddenAds,pageIsDeleted,pageCreationDate,profileCreationDate,currentWeek,isPoliticalPage,weeklyByDisclaimer,lifetimeByDisclaimer,hasPoliticalSpendInAnyCountry
2020-07-02,425482864324620,Queenstown Islamic Center,queenstownmuslimcommunity,not_verified,10736,Religious Center,1,"Canada (5), New Zealand (5), Egypt (3), Malaysia (3), Morocco (1), Nigeria (1)",False,https://mtouch.facebook.com/nt/screen/?params=%7B%22page_id%22%3A425482864324620%7D&path=%2Fpages%2Ftransparency,regular_page,,,,,0,False,2015-09-30,,,True,"{"""": 1}","{"""": 10}",True
2020-07-02,461304807554034,Grobe Distribution Pte Ltd,grobedistribution,not_verified,14,Retail Company,0,Singapore (2),False,https://mtouch.facebook.com/nt/screen/?params=%7B%22page_id%22%3A461304807554034%7D&path=%2Fpages%2Ftransparency,regular_page,,grobedistribution,120,False,0,False,2017-06-21,,,True,"{""Chua Shi Jie (Cai Shijie)"": 31}","{""Chua Shi Jie (Cai Shijie)"": 284}",True
2020-07-02,492779724105442,Calvin Cheng,calvinchengnmp,blue_verified,50157,Public Figure,0,Singapore (1),False,https://mtouch.facebook.com/nt/screen/?params=%7B%22page_id%22%3A492779724105442%7D&path=%2Fpages%2Ftransparency,regular_page,,,,,0,False,2013-01-22,,,True,"{""Calvin Cheng"": 1439}","{""Calvin Cheng"": 2292}",True
2020-07-02,499758200103346,Happy-TV,happytv,not_verified,43965,Broadcasting & Media Production Company,0,Singapore (3),False,https://mtouch.facebook.com/nt/screen/?params=%7B%22page_id%22%3A499758200103346%7D&path=%2Fpages%2Ftransparency,regular_page,,happytvsg,13531,False,0,False,2013-07-18,,,True,"{""Happy-TV"": 10}","{""Happy-TV"": 910}",True
2020-07-02,701800260260398,The Forage Cafe,theforagecafesg,not_verified,2574,Restaurant,0,"Singapore (8), Philippines (1)",False,https://mtouch.facebook.com/nt/screen/?params=%7B%22page_id%22%3A701800260260398%7D&path=%2Fpages%2Ftransparency,regular_page,,theforagecafesg,1872,False,0,False,2019-06-26,,,True,"{""Chua Sock Tian, Josephine (Cai Shuzhen, Josephine)"": 122}","{""Chua Sock Tian, Josephine (Cai Shuzhen, Josephine)"": 385}",True
2020-07-02,761870613900500,CCTV 中文,CCTV.CH,blue_verified,3651288,Media/News Company,3,China (13),False,https://mtouch.facebook.com/nt/screen/?params=%7B%22page_id%22%3A761870613900500%7D&path=%2Fpages%2Ftransparency,regular_page,China,cctv.chinese,38803,False,0,False,2013-01-19,,,True,"{"""": 0}","{"""": 0}",True
2020-07-02,771947142920359,IReader,ireader.ebook,not_verified,47962,Interest,0,"China (25), Hong Kong (2), India (1)",False,https://mtouch.facebook.com/nt/screen/?params=%7B%22page_id%22%3A771947142920359%7D&path=%2Fpages%2Ftransparency,regular_page,,,,,0,False,2015-04-24,,,True,"{"""": 10}","{"""": 10}",True
2020-07-03,100397761645258,Minjur saleem,minjursaleem1,not_verified,27838,Motivational Speaker,0,United States (2),False,https://mtouch.facebook.com/nt/screen/?params=%7B%22page_id%22%3A100397761645258%7D&path=%2Fpages%2Ftransparency,regular_page,,1minjursaleem,143,False,0,False,2020-04-12,,,True,"{"""": 0}","{"""": 0}",True
2020-07-03,100472175071612,Elections Watch powered by Colacube,ElecWatch,not_verified,3,Website,0,,False,https://mtouch.facebook.com/nt/screen/?params=%7B%22page_id%22%3A100472175071612%7D&path=%2Fpages%2Ftransparency,regular_page,,,,,0,False,2020-07-02,,,True,"{""Colacube"": 3}",{},False
2020-07-03,100995998277891,Brad Bowyer,BP4SGP,blue_verified,3895,Politician,0,Singapore (1),False,https://mtouch.facebook.com/nt/screen/?params=%7B%22page_id%22%3A100995998277891%7D&path=%2Fpages%2Ftransparency,regular_page,,,,,0,False,2020-05-02,,,True,"{"""": 24, ""Bowyer Bradley Peter"": 22}","{"""": 24}",True
2020-07-03,101387514932390,Gigene Wong 袁麒钧,gigenewong.official,blue_verified,1383,Politician,1,,False,https://mtouch.facebook.com/nt/screen/?params=%7B%22page_id%22%3A101387514932390%7D&path=%2Fpages%2Ftransparency,regular_page,,,,,0,False,2020-05-25,,,True,"{"""": 96, ""Gigene Wong Sang Thor"": 70}","{"""": 96}",True
2020-07-03,102481158076847,Kayla Low 罗舒玉,kaylalowsy,not_verified,3531,Public Figure,2,Singapore (4),False,https://mtouch.facebook.com/nt/screen/?params=%7B%22page_id%22%3A102481158076847%7D&path=%2Fpages%2Ftransparency,regular_page,,kaylalowsy,101,False,0,False,2020-03-28,,,True,"{""Kayla Low"": 172}","{"""": 67, ""Kayla Low"": 172}",True
2020-07-03,105326697792304,SG TUFF - Singapore Tenants United For Fairness,SGTUFF,not_verified,1131,Social Club,0,Singapore (6),False,https://mtouch.facebook.com/nt/screen/?params=%7B%22page_id%22%3A105326697792304%7D&path=%2Fpages%2Ftransparency,regular_page,,,,,0,False,2020-03-31,,,True,"{"""": 9}","{"""": 9}",True
2020-07-03,106554620978064,拒絕攬炒 重建家園,,not_verified,76,Community,1,,False,https://mtouch.facebook.com/nt/screen/?params=%7B%22page_id%22%3A106554620978064%7D&path=%2Fpages%2Ftransparency,regular_page,,,,,0,False,2020-03-17,,,True,"{"""": 0}","{"""": 0}",True
2020-07-03,109555293685,Gov.sg,gov.sg,blue_verified,380188,Government Website,1,"Singapore (50), India (3), Malaysia (1)",False,https://mtouch.facebook.com/nt/screen/?params=%7B%22page_id%22%3A109555293685%7D&path=%2Fpages%2Ftransparency,regular_page,,gov.sg,101729,True,0,False,2009-07-24,,,True,"{""Gov.sg"": 770}","{"""": 10840, ""Gov.sg"": 9365}",True
2020-07-03,109683633718773,Tribal,GoTribal.sg,not_verified,23,Business Center,1,,False,https://mtouch.facebook.com/nt/screen/?params=%7B%22page_id%22%3A109683633718773%7D&path=%2Fpages%2Ftransparency,regular_page,,,,,0,False,2019-08-10,,,True,"{""Tribal"": 20}","{""Tribal"": 15}",True
2020-07-03,111265477284297,Martin Piper,MartinPiperPublic,not_verified,299,Personal Blog,0,Singapore (1),False,https://mtouch.facebook.com/nt/screen/?params=%7B%22page_id%22%3A111265477284297%7D&path=%2Fpages%2Ftransparency,regular_page,,,,,0,False,2020-06-07,,,True,"{""Martin Piper"": 7}","{""Martin Piper"": 7}",True
2020-07-03,121790674546188,AsiaOne,asiaonecom,blue_verified,180297,News & Media Website,0,Singapore (24),False,https://mtouch.facebook.com/nt/screen/?params=%7B%22page_id%22%3A121790674546188%7D&path=%2Fpages%2Ftransparency,regular_page,,asiaonecom,8475,True,0,False,2010-10-15,,,True,"{""AsiaOne"": 2048}","{""AsiaOne"": 2847}",True
2020-07-03,1468082613467781,Nee Soon Town Council,neesoon.tc,not_verified,20754,Community Organization,1,"Singapore (8), Switzerland (1)",False,https://mtouch.facebook.com/nt/screen/?params=%7B%22page_id%22%3A1468082613467781%7D&path=%2Fpages%2Ftransparency,regular_page,,neesoontc,2012,False,0,False,2013-03-15,,,True,"{""Nee Soon Town Council"": 100}","{""Nee Soon Town Council"": 1020}",True
2020-07-03,149151181960439,Dennis Tan Lip Fong 陈立峰,dennistanlipfong,blue_verified,5518,Politician,2,Singapore (1),False,https://mtouch.facebook.com/nt/screen/?params=%7B%22page_id%22%3A149151181960439%7D&path=%2Fpages%2Ftransparency,regular_page,,,,,0,False,2013-08-21,,,True,"{""Dennis Tan Lip Fong"": 2}","{""Dennis Tan Lip Fong"": 2}",True
2020-07-03,1747710828842851,National Council on Problem Gambling - Singapore,NCPG.Singapore,not_verified,5411,Government Organization,0,"Singapore (19), India (2), Philippines (2)",False,https://mtouch.facebook.com/nt/screen/?params=%7B%22page_id%22%3A1747710828842851%7D&path=%2Fpages%2Ftransparency,regular_page,,ncpg.singapore,783,False,0,False,2016-06-29,,,True,"{""National Council on Problem Gambling - Singapore"": 40}","{""National Council on Problem Gambling - Singapore"": 80}",True
2020-07-03,178745482833625,Truelove.is,truelove.is.sg,not_verified,29375,Nonprofit Organization,0,Singapore (6),False,https://mtouch.facebook.com/nt/screen/?params=%7B%22page_id%22%3A178745482833625%7D&path=%2Fpages%2Ftransparency,regular_page,,truelove.is.sg,3634,False,0,False,2018-06-11,,,True,"{""Truelove.is"": 6}","{""Truelove.is"": 600}",True
2020-07-03,180972142391567,Marcus & Cecilia Luah,marcusandcecilia,not_verified,1113,Entrepreneur,2,Singapore (5),False,https://mtouch.facebook.com/nt/screen/?params=%7B%22page_id%22%3A180972142391567%7D&path=%2Fpages%2Ftransparency,regular_page,,,,,0,False,2017-02-16,,,True,"{""Luah Chuan Teck (Lai Quande)"": 108}","{""Luah Chuan Teck (Lai Quande)"": 4650}",True
2020-07-03,184992754910572,Epworth Community Services,EpworthCommunityServices,not_verified,2121,Nonprofit Organization,1,Singapore (6),False,https://mtouch.facebook.com/nt/screen/?params=%7B%22page_id%22%3A184992754910572%7D&path=%2Fpages%2Ftransparency,regular_page,,epworth.sg,59,False,0,False,2011-10-04,,,True,"{""Fung Shi Ern, Shalom"": 19}","{""Fung Shi Ern, Shalom"": 175}",True
2020-07-03,202216409941537,Cyclexafe,,not_verified,4516,Bicycle Shop,0,Singapore (1),False,https://mtouch.facebook.com/nt/screen/?params=%7B%22page_id%22%3A202216409941537%7D&path=%2Fpages%2Ftransparency,regular_page,,,,,0,False,2013-08-10,,,True,"{""Seah Kim Hong (She Jinfeng)"": 35}","{""Seah Kim Hong (She Jinfeng)"": 345}",True
2020-07-03,2105177903075219,Rabbit Hole,RabbitHoleMagazine,not_verified,2704,Magazine,0,Malaysia (1),False,https://mtouch.facebook.com/nt/screen/?params=%7B%22page_id%22%3A2105177903075219%7D&path=%2Fpages%2Ftransparency,regular_page,,rabbitholemagazine,334,False,0,False,2018-08-15,,,True,"{"""": 79}","{"""": 82}",True
2020-07-03,220602985521506,SDA News Page,SDANewsPage,not_verified,736,Political Organization,2,Singapore (7),False,https://mtouch.facebook.com/nt/screen/?params=%7B%22page_id%22%3A220602985521506%7D&path=%2Fpages%2Ftransparency,regular_page,,,,,0,False,2018-11-24,,,True,"{""Muhammad Hairullah Bin Ahmad"": 83}","{""Muhammad Hairullah Bin Ahmad"": 53}",True
2020-07-03,242973989535469,Real Singaporeans defending the family and shared values,TrueSingaporeLove,not_verified,14159,Community,0,Singapore (2),False,https://mtouch.facebook.com/nt/screen/?params=%7B%22page_id%22%3A242973989535469%7D&path=%2Fpages%2Ftransparency,regular_page,,,,,0,False,2017-06-27,,,True,"{""Real Singaporeans defending the family and shared values"": 115}","{""Real Singaporeans defending the family and shared values"": 267}",True
2020-07-03,259077840923556,AOX Singapore,aoxwater,not_verified,6549,Water Treatment Service,3,Singapore (6),False,https://mtouch.facebook.com/nt/screen/?params=%7B%22page_id%22%3A259077840923556%7D&path=%2Fpages%2Ftransparency,regular_page,,aoxsg,289,False,0,False,2014-01-28,,,True,"{""AOX Singapore"": 662}","{""AOX Singapore"": 2334}",True
2020-07-03,267926623635962,New Naratif,newnaratif,not_verified,9959,Arts & Humanities Website,0,"Malaysia (4), Singapore (4), Chile (1), Indonesia (1)",False,https://mtouch.facebook.com/nt/screen/?params=%7B%22page_id%22%3A267926623635962%7D&path=%2Fpages%2Ftransparency,regular_page,,newnaratif,5959,False,0,False,2017-02-28,,,True,"{""New Naratif"": 130}","{"""": 63, ""New Naratif"": 170}",True
2020-07-03,2683044731708864,Co Chung - Authentic taste of Vietnam,cochungvietnam,not_verified,2203,Coffee Shop,1,"Vietnam (5), Singapore (2), United States (1)",False,https://mtouch.facebook.com/nt/screen/?params=%7B%22page_id%22%3A2683044731708864%7D&path=%2Fpages%2Ftransparency,regular_page,,cochungvietnam,9011,False,0,False,2019-06-14,,,True,"{"""": 1}","{"""": 1}",True
2020-07-03,288031731262011,The Business Times,thebusinesstimes,blue_verified,163247,Media/News Company,1,"Singapore (57), Israel (16), United States (14), France (1), United Arab Emirates (1)",False,https://mtouch.facebook.com/nt/screen/?params=%7B%22page_id%22%3A288031731262011%7D&path=%2Fpages%2Ftransparency,regular_page,,businesstimessg,7458,True,0,False,2012-02-21,,,True,"{""The Business Times"": 1031}","{""The Business Times"": 1211}",True
2020-07-03,322502513454,Singapore Democratic Party (SDP),yoursdp,blue_verified,65504,Political Party,0,Singapore (18),False,https://mtouch.facebook.com/nt/screen/?params=%7B%22page_id%22%3A322502513454%7D&path=%2Fpages%2Ftransparency,regular_page,,yoursdp,4005,True,0,False,2010-02-09,,,True,"{""Tan Liang Joo, John"": 615, ""Singapore Democratic Party (SDP)"": 11084}","{"""": 155, ""Tan Liang Joo, John"": 8777, ""Singapore Democratic Party (SDP)"": 6985}",True
2020-07-03,411870925517127,StandUpFor.SG,StandUpForSG,not_verified,6475,Community,0,Singapore (11),False,https://mtouch.facebook.com/nt/screen/?params=%7B%22page_id%22%3A411870925517127%7D&path=%2Fpages%2Ftransparency,regular_page,,standup_sg,46,False,0,False,2012-07-17,,,True,"{""Tham Wah Lee (Tan Hualie)"": 34}",{},False
2020-07-03,461304807554034,Grobe Distribution Pte Ltd,grobedistribution,not_verified,14,Retail Company,0,Singapore (2),False,https://mtouch.facebook.com/nt/screen/?params=%7B%22page_id%22%3A461304807554034%7D&path=%2Fpages%2Ftransparency,regular_page,,grobedistribution,120,False,0,False,2017-06-21,,,True,"{""Chua Shi Jie (Cai Shijie)"": 32}","{""Chua Shi Jie (Cai Shijie)"": 285}",True
2020-07-03,492779724105442,Calvin Cheng,calvinchengnmp,blue_verified,50281,Public Figure,0,Singapore (1),False,https://mtouch.facebook.com/nt/screen/?params=%7B%22page_id%22%3A492779724105442%7D&path=%2Fpages%2Ftransparency,regular_page,,,,,0,False,2013-01-22,,,True,"{""Calvin Cheng"": 1405}","{""Calvin Cheng"": 2660}",True
2020-07-03,499758200103346,Happy-TV,happytv,not_verified,43967,Broadcasting & Media Production Company,0,Singapore (3),False,https://mtouch.facebook.com/nt/screen/?params=%7B%22page_id%22%3A499758200103346%7D&path=%2Fpages%2Ftransparency,regular_page,,happytvsg,13529,False,0,False,2013-07-18,,,True,"{""Happy-TV"": 13}","{""Happy-TV"": 914}",True
2020-07-03,626687907492630,Millennials of Singapore,mosg.tv,not_verified,66275,Media/News Company,0,Singapore (14),False,https://mtouch.facebook.com/nt/screen/?params=%7B%22page_id%22%3A626687907492630%7D&path=%2Fpages%2Ftransparency,regular_page,,mosg.tv,6389,False,0,False,2016-10-03,,,True,{},"{""Millennials of Singapore"": 2897}",True
2020-07-03,701800260260398,The Forage Cafe,theforagecafesg,not_verified,2580,Restaurant,0,"Singapore (8), Philippines (1)",False,https://mtouch.facebook.com/nt/screen/?params=%7B%22page_id%22%3A701800260260398%7D&path=%2Fpages%2Ftransparency,regular_page,,theforagecafesg,1879,False,0,False,2019-06-26,,,True,"{""Chua Sock Tian, Josephine (Cai Shuzhen, Josephine)"": 109}","{""Chua Sock Tian, Josephine (Cai Shuzhen, Josephine)"": 394}",True
2020-07-03,761870613900500,CCTV 中文,CCTV.CH,blue_verified,3651714,Media/News Company,3,China (13),False,https://mtouch.facebook.com/nt/screen/?params=%7B%22page_id%22%3A761870613900500%7D&path=%2Fpages%2Ftransparency,regular_page,China,cctv.chinese,39017,False,0,False,2013-01-19,,,True,"{"""": 0}","{"""": 0}",True
2020-07-03,771947142920359,IReader,ireader.ebook,not_verified,48074,Interest,0,"China (25), Hong Kong (2), India (1)",False,https://mtouch.facebook.com/nt/screen/?params=%7B%22page_id%22%3A771947142920359%7D&path=%2Fpages%2Ftransparency,regular_page,,,,,0,False,2015-04-24,,,True,"{"""": 15}","{"""": 15}",True
